
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2025-03-28;5,6;960,4;19,8;29,4;24,2;21,2;77,7;49;5,8;,8;
2025-03-29;1;960,1;19,3;30,2;25;21,1;72,9;43;5;1,1;
2025-03-30;,2;960,2;18,7;30,4;25,5;21,8;68,1;42;7,1;2;
2025-03-31;0;961,7;19,1;31,3;26;22,9;67,8;38;6;1,9;
2025-04-01;0;962,6;19;30,5;25,8;22,5;68,2;42;6,8;2;
2025-04-02;0;962,1;18,9;31,3;25,3;21,2;69,9;41;8,3;2,1;
2025-04-03;0;961,4;18,5;31,4;25,6;21,5;67,5;38;6,4;1,9;
2025-04-04;0;961,5;17,7;31,4;25,9;21,7;63,6;34;6,9;1,9;
2025-04-05;0;963,3;17,8;31,6;25,6;20,3;64,6;35;7,8;1,5;
2025-04-06;0;964,4;19,4;29,1;24,4;22,1;74,4;51;9,4;1,5;
2025-04-07;1,6;963,5;19,1;24,9;21,8;20,5;85;71;8,8;1,6;
2025-04-08;1,4;964;18;25,7;22,6;19,8;76,4;59;5,1;1;
2025-04-09;0;963,1;19;26,9;23,5;20,9;76,3;57;5,9;1,2;
2025-04-10;0;960,2;19,9;28,2;24;20,6;79,1;57;4,7;,7;
2025-04-11;0;958,8;18,1;30,1;24,3;20,4;70,1;44;8,2;1,7;
2025-04-12;0;960,9;17,3;29,9;24,4;19;67,3;38;9,1;1,5;
2025-04-13;0;962;17,6;30;24,5;20;67,6;41;7,3;1,5;
2025-04-14;0;960,8;19,4;30,4;24,6;20,1;74,4;49;6,6;1,2;
2025-04-15;,2;960,7;21,1;29,4;24,4;22,5;82,7;53;9,1;1;
2025-04-16;2,4;961;20,2;26,9;23,4;21,2;82,6;67;5,6;1,8;
2025-04-17;12,2;961,1;21,3;29,5;24,5;21,9;82,9;60;4,2;1,1;
2025-04-18;,2;961,9;20,2;28,5;23,8;21;80,5;60;5,7;1,2;
2025-04-19;,2;960,8;21;28,3;24;21,8;84;63;4,7;1;
2025-04-20;,4;957,6;20,6;32,4;25,7;21,3;75,8;46;7,5;,7;
2025-04-21;0;958,8;19,4;28,2;24,5;21,7;74,2;54;7,3;1,8;
2025-04-22;0;961,1;18,4;25,5;22,6;21;77,3;64;9,5;2,1;
2025-04-23;0;962,6;17,3;26,5;22,6;19,7;72,4;56;6,9;1,7;
2025-04-24;0;961,4;18,1;27,8;23,4;20,4;73,6;51;6;1,5;
2025-04-25;0;958,6;18,8;31,6;24,4;20,5;73;45;5,9;1;
2025-04-26;0;958,4;20,6;28,1;23,6;21;83,3;63;5,6;1,2;
2025-04-27;1;959,4;20,1;28,9;24,2;21,1;78,4;56;6,5;1,8;
2025-04-28;0;958,1;20,5;31,7;25,9;22,2;74,1;48;6,3;1,4;
2025-04-29;12,6;957,8;20,2;30,4;24,2;19,9;80;53;16,3;1,6;
2025-04-30;14,4;961,5;18,7;24;20;18,6;92;85;9,7;,8;
2025-05-01;6;963,8;17,9;21,9;20;18,3;87,7;78;3,5;,6;
2025-05-02;1;965;17,3;25,7;21,1;18,3;80,2;54;5;,9;
2025-05-03;,2;965,3;14,8;25,9;21,2;16,8;69,4;40;7,6;1,3;
2025-05-04;0;964,8;16,4;26,1;21,2;17,2;75,4;51;5,7;1,1;
2025-05-05;0;965,3;16,4;26,9;22,3;18,2;70,6;49;6,2;1,5;
2025-05-06;0;964,7;17,2;25,3;21,7;18,8;76,5;56;6,3;1,3;
2025-05-07;,6;964,4;18,2;26,7;22,5;19,6;77,8;56;5,3;,7;
2025-05-08;0;964,2;19,5;27,3;22,9;20,4;81,5;59;4,8;,7;
2025-05-09;0;964,1;19,1;28,8;23,9;21,1;75,8;49;7;2,1;
2025-05-10;0;964,8;18,6;29,7;24,3;20,7;72,6;44;6,1;1,4;
2025-05-11;0;965,2;18,8;28,8;23,5;19,8;76,7;51;5,5;,9;
2025-05-12;2;966,9;19;24,4;21,9;20,7;83,8;70;6,6;1;
2025-05-13;4,8;966,5;17,4;23,8;20,5;18,9;82,3;72;8;1,2;
2025-05-14;1,6;966,3;16;25,1;20,4;17,6;77,4;52;6,3;1,2;
2025-05-15;,2;967;15,7;23,6;20,4;17,4;75,5;58;6,2;1,3;
2025-05-16;0;967,3;16,4;22,3;20,2;19,2;79;61;6,2;1,2;
2025-05-17;1;967,3;16,4;25,3;19,9;15,6;80,9;59;6,7;1,1;
2025-05-18;1,8;966,8;16,7;24,7;20,1;16,4;81,4;58;9,2;,9;
2025-05-19;,2;966,5;16,2;25,9;20,7;16,5;77,2;52;7,7;,9;
2025-05-20;0;965,5;16,6;26,8;21,5;17,5;74,7;51;5,4;,8;
2025-05-21;0;964,8;17,6;27,1;null;18,2;79,6;51;5,8;1,1;
2025-05-22;null;null;null;null;null;null;null;null;null;null;
2025-05-23;null;null;null;null;null;null;null;null;null;null;
2025-05-24;null;null;null;null;null;null;null;null;null;null;
2025-05-25;null;null;null;null;null;null;null;null;null;null;
2025-05-26;null;null;null;null;null;null;null;null;null;null;
2025-05-27;null;null;null;null;null;null;null;null;null;null;
2025-05-28;null;null;null;null;null;null;null;null;null;null;
2025-05-29;null;null;null;null;null;null;null;null;null;null;
2025-05-30;null;null;null;null;null;null;null;null;null;null;
2025-05-31;null;null;null;null;null;null;null;null;null;null;
2025-06-01;null;null;null;null;null;null;null;null;null;null;
2025-06-02;null;null;null;null;null;null;null;null;null;null;
2025-06-03;null;null;null;null;null;null;null;null;null;null;
2025-06-04;null;null;null;null;null;null;null;null;null;null;
2025-06-05;null;null;null;null;null;null;null;null;null;null;
2025-06-06;null;null;null;null;null;null;null;null;null;null;
2025-06-07;null;null;null;null;null;null;null;null;null;null;
2025-06-08;null;null;null;null;null;null;null;null;null;null;
2025-06-09;null;null;null;null;null;null;null;null;null;null;
2025-06-10;null;null;null;null;null;null;null;null;null;null;
2025-06-11;null;null;null;null;null;null;null;null;null;null;
2025-06-12;null;null;null;null;null;null;null;null;null;null;
2025-06-13;null;null;null;null;null;null;null;null;null;null;
2025-06-14;null;null;null;null;null;null;null;null;null;null;
2025-06-15;null;null;null;null;null;null;null;null;null;null;
2025-06-16;null;null;null;null;null;null;null;null;null;null;
2025-06-17;null;null;null;null;null;null;null;null;null;null;
2025-06-18;null;null;null;null;null;null;null;null;null;null;
2025-06-19;null;null;null;null;null;null;null;null;null;null;
2025-06-20;null;null;null;null;null;null;null;null;null;null;
2025-06-21;null;null;null;null;null;null;null;null;null;null;
2025-06-22;null;null;null;null;null;null;null;null;null;null;
2025-06-23;null;null;null;null;null;null;null;null;null;null;
2025-06-24;null;null;null;null;null;null;null;null;null;null;
2025-06-25;null;null;null;null;null;null;null;null;null;null;
2025-06-26;null;null;null;null;null;null;null;null;null;null;
2025-06-27;null;null;null;null;null;null;null;null;null;null;
2025-06-28;null;null;null;null;null;null;null;null;null;null;
2025-06-29;null;null;null;null;null;null;null;null;null;null;
2025-06-30;null;null;null;null;null;null;null;null;null;null;
2025-07-01;null;null;null;null;null;null;null;null;null;null;
2025-07-02;null;null;null;null;null;null;null;null;null;null;
2025-07-03;null;null;null;null;null;null;null;null;null;null;
2025-07-04;null;null;null;null;null;null;null;null;null;null;
2025-07-05;null;null;null;null;null;null;null;null;null;null;
2025-07-06;null;null;null;null;null;null;null;null;null;null;
2025-07-07;null;null;null;null;null;null;null;null;null;null;
2025-07-08;null;null;null;null;null;null;null;null;null;null;
2025-07-09;null;null;null;null;null;null;null;null;null;null;
2025-07-10;null;null;null;null;null;null;null;null;null;null;
2025-07-11;null;null;null;null;null;null;null;null;null;null;
2025-07-12;null;null;null;null;null;null;null;null;null;null;
2025-07-13;null;null;null;null;null;null;null;null;null;null;
2025-07-14;null;null;null;null;null;null;null;null;null;null;
2025-07-15;null;null;null;null;null;null;null;null;null;null;
2025-07-16;null;null;null;null;null;null;null;null;null;null;
2025-07-17;null;null;null;null;null;null;null;null;null;null;
2025-07-18;null;null;null;null;null;null;null;null;null;null;
2025-07-19;null;null;null;null;null;null;null;null;null;null;
2025-07-20;null;null;null;null;null;null;null;null;null;null;
2025-07-21;null;null;null;null;null;null;null;null;null;null;
2025-07-22;null;null;null;null;null;null;null;null;null;null;
2025-07-23;null;null;null;null;null;null;null;null;null;null;
2025-07-24;null;null;null;null;null;null;null;null;null;null;
2025-07-25;null;null;null;null;null;null;null;null;null;null;
2025-07-26;null;null;null;null;null;null;null;null;null;null;
2025-07-27;null;null;null;null;null;null;null;null;null;null;
2025-07-28;null;null;null;null;null;null;null;null;null;null;
2025-07-29;null;null;null;null;null;null;null;null;null;null;
2025-07-30;null;null;null;null;null;null;null;null;null;null;
2025-07-31;null;null;null;null;null;null;null;null;null;null;
2025-08-01;null;null;null;null;null;null;null;null;null;null;
2025-08-02;null;null;null;null;null;null;null;null;null;null;
2025-08-03;null;null;null;null;null;null;null;null;null;null;
2025-08-04;null;null;null;null;null;null;null;null;null;null;
2025-08-05;null;null;null;null;null;null;null;null;null;null;
2025-08-06;null;null;null;null;null;null;null;null;null;null;

